REGION;PROVINCIA;NOMBRE COMUNA;DISTRITO;LOCALIDAD;ENTIDAD;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"7";SAN LUIS DE POMUYETO;SAN LUIS DE POMUYETO;Parcela-Hijuela;11;5;6;0;Indeterminado;6;Indeterminado;0;0;"7";"0";"4";"7";"4";"6";"0";"0";"0";"1";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"4";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"7";LOS NARANJOS;LOS NARANJOS;Caserío;185;82;103;18;23;121;23;0;5;"64";"0";"60";"64";"61";"64";"0";"0";"0";"0";"0";"0";"9";"17";"20";"7";"0";"6";"9";"0";"49";"0";"0";"1";"0";"54";"1";"1";"3";"0";"40";"12";"7";"58";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"7";MUTICURA;LOS GALPONES;Parcela-Hijuela;26;15;11;Indeterminado;Indeterminado;19;4;0;0;"14";"0";"9";"14";"10";"14";"0";"0";"0";"0";"0";"0";"0";"5";"1";"3";"0";"0";"0";"0";"9";"0";"0";"0";"0";"7";"0";"0";"2";"0";"5";"4";"0";"8";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";CACHAPOAL;BOCA TOMA;Parcela-Hijuela;28;13;15;Indeterminado;5;17;Indeterminado;Indeterminado;0;"13";"0";"9";"13";"9";"11";"0";"0";"0";"2";"0";"0";"0";"3";"1";"4";"1";"0";"1";"0";"8";"0";"0";"0";"0";"7";"2";"0";"0";"0";"4";"5";"0";"5";"4";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";CACHAPOAL;CACHAPOAL ALTO;Parcela-Hijuela;329;183;146;18;Indeterminado;215;Indeterminado;0;Indeterminado;"138";"0";"116";"138";"116";"136";"0";"0";"0";"2";"0";"0";"7";"42";"46";"15";"2";"4";"5";"0";"108";"0";"0";"2";"0";"93";"5";"16";"2";"0";"73";"37";"5";"113";"2";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";EL CARBÓN;CAMINO LAS ALITAS;Parcela-Hijuela;144;66;78;Indeterminado;18;84;Indeterminado;Indeterminado;Indeterminado;"67";"0";"52";"67";"52";"65";"0";"0";"0";"2";"0";"0";"0";"32";"9";"8";"0";"3";"4";"0";"48";"0";"0";"0";"0";"51";"0";"0";"0";"1";"41";"7";"4";"48";"2";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";EL CARBÓN;MONTE NEGRO;Fundo-Estancia-Hacienda;35;17;18;Indeterminado;7;24;Indeterminado;Indeterminado;Indeterminado;"14";"0";"11";"14";"11";"14";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"10";"1";"0";"0";"0";"10";"1";"0";"0";"8";"3";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";PASO ANCHO;PASO ANCHO;Parcela-Hijuela;204;97;107;13;14;129;48;0;9;"92";"0";"72";"92";"72";"90";"0";"0";"0";"2";"0";"0";"1";"27";"25";"18";"1";"0";"9";"0";"62";"0";"0";"0";"0";"66";"1";"1";"3";"0";"48";"22";"0";"67";"2";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";RIBERA DE ÑUBLE;RIBERA DE ÑUBLE;Caserío;251;121;130;18;25;157;51;0;11;"112";"0";"84";"112";"84";"110";"0";"0";"0";"1";"1";"0";"4";"23";"25";"27";"3";"2";"12";"0";"72";"0";"0";"0";"0";"64";"11";"3";"4";"2";"45";"35";"4";"73";"10";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";RIBERA DE ÑUBLE;RIBERA EL ALTO;Caserío;204;101;103;22;23;129;30;Indeterminado;19;"92";"0";"71";"92";"71";"90";"0";"0";"1";"1";"0";"0";"8";"19";"26";"9";"2";"7";"4";"0";"63";"0";"0";"4";"0";"47";"9";"9";"2";"3";"38";"25";"7";"65";"5";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";RIBERA DE ÑUBLE;COLÓN;Parcela-Hijuela;145;83;62;6;13;94;32;Indeterminado;4;"61";"0";"50";"61";"50";"61";"0";"0";"0";"0";"0";"0";"4";"17";"23";"3";"3";"0";"4";"0";"46";"0";"0";"0";"0";"38";"7";"2";"3";"0";"33";"17";"0";"35";"9";"1";"5";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";RIBERA DE ÑUBLE;NUEVA ESPERANZA;Parcela-Hijuela;297;153;144;14;32;202;49;0;8;"112";"0";"103";"112";"103";"105";"0";"0";"1";"6";"0";"0";"4";"52";"32";"12";"2";"1";"3";"0";"97";"0";"0";"2";"0";"82";"7";"1";"12";"1";"71";"27";"4";"96";"7";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";RIBERA DE ÑUBLE;RIBERA DE ÑUBLE;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";TRES ESQUINAS;TRES ESQUINAS SUR;Caserío;76;43;33;Indeterminado;12;53;Indeterminado;0;Indeterminado;"21";"0";"19";"21";"19";"21";"0";"0";"0";"0";"0";"0";"0";"10";"8";"1";"0";"0";"6";"0";"13";"0";"0";"0";"0";"17";"2";"0";"0";"0";"17";"2";"0";"1";"17";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"8";TRES ESQUINAS;TRES ESQUINAS;Parcela-Hijuela;82;41;41;Indeterminado;10;53;Indeterminado;0;Indeterminado;"34";"0";"31";"34";"31";"34";"0";"0";"0";"0";"0";"0";"1";"20";"7";"3";"0";"0";"5";"0";"26";"0";"0";"0";"0";"22";"2";"1";"5";"0";"20";"10";"0";"19";"12";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";EL TREILE;EL TREILE;Parcela-Hijuela;23;10;13;Indeterminado;Indeterminado;18;Indeterminado;0;Indeterminado;"10";"0";"10";"10";"10";"10";"0";"0";"0";"0";"0";"0";"2";"4";"2";"2";"0";"0";"2";"0";"7";"1";"0";"0";"0";"10";"0";"0";"0";"0";"7";"3";"0";"0";"9";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";MUTICURA;MUTICURA;Parcela-Hijuela;41;22;19;Indeterminado;6;29;Indeterminado;Indeterminado;0;"12";"0";"11";"12";"11";"12";"0";"0";"0";"0";"0";"0";"2";"6";"2";"1";"0";"0";"1";"0";"10";"0";"0";"0";"0";"11";"0";"0";"0";"0";"10";"1";"0";"11";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN LUIS DE POMUYETO;SAN LUIS DE POMUYETO;Caserío;96;48;48;4;16;59;17;0;Indeterminado;"32";"0";"32";"32";"32";"29";"0";"0";"0";"3";"0";"0";"0";"4";"20";"8";"0";"0";"3";"0";"29";"0";"0";"0";"0";"17";"5";"7";"1";"2";"15";"15";"2";"31";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN LUIS DE POMUYETO;LOS TRONCOS;Fundo-Estancia-Hacienda;17;10;7;0;6;11;0;Indeterminado;Indeterminado;"4";"0";"4";"4";"4";"4";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"4";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SANTA LAURA;SANTA LAURA ABAJO;Fundo-Estancia-Hacienda;20;10;10;Indeterminado;Indeterminado;18;Indeterminado;0;0;"8";"0";"6";"8";"6";"8";"0";"0";"0";"0";"0";"0";"0";"1";"5";"0";"0";"0";"1";"0";"5";"0";"0";"0";"0";"5";"1";"0";"0";"0";"5";"1";"0";"3";"3";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SANTA LAURA;SANTA TERESA;Fundo-Estancia-Hacienda;21;11;10;Indeterminado;Indeterminado;12;Indeterminado;0;0;"6";"0";"6";"6";"6";"6";"0";"0";"0";"0";"0";"0";"1";"3";"1";"1";"0";"0";"1";"0";"5";"0";"0";"0";"0";"5";"0";"1";"0";"0";"5";"1";"0";"5";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";POMUYETO;EL TRANQUE;Caserío;37;Indeterminado;Indeterminado;Indeterminado;Indeterminado;25;Indeterminado;0;0;"14";"0";"13";"14";"13";"14";"0";"0";"0";"0";"0";"0";"0";"8";"4";"1";"0";"0";"1";"0";"12";"0";"0";"0";"0";"10";"1";"2";"0";"0";"9";"4";"0";"13";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";TRES ESQUINAS;TRES ESQUINAS;Parcela-Hijuela;28;13;15;0;Indeterminado;20;Indeterminado;0;Indeterminado;"11";"0";"10";"11";"10";"11";"0";"0";"0";"0";"0";"0";"1";"7";"1";"1";"0";"0";"3";"0";"7";"0";"0";"0";"0";"9";"1";"0";"0";"0";"8";"2";"0";"10";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";CARÁN;CARÁN;Parcela-Hijuela;98;46;52;6;11;68;13;Indeterminado;0;"28";"0";"26";"28";"26";"28";"0";"0";"0";"0";"0";"0";"5";"5";"8";"7";"1";"0";"9";"0";"17";"0";"0";"0";"0";"13";"0";"11";"2";"0";"11";"15";"0";"0";"26";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";EL ROSARIO;EL ROSARIO;Parcela-Hijuela;46;24;22;Indeterminado;Indeterminado;29;10;0;0;"15";"0";"15";"15";"15";"15";"0";"0";"0";"0";"0";"0";"0";"9";"2";"3";"0";"1";"0";"0";"15";"0";"0";"0";"0";"12";"1";"0";"2";"0";"9";"5";"1";"0";"15";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";EL SAUCE;EL SAUCE;Caserío;172;92;80;Indeterminado;17;115;Indeterminado;Indeterminado;15;"77";"0";"68";"77";"69";"76";"0";"0";"0";"1";"0";"0";"10";"22";"26";"3";"5";"1";"9";"0";"58";"0";"0";"0";"0";"42";"1";"22";"2";"0";"36";"30";"1";"57";"10";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";EL SAUCE;EL VERGEL;Parcela-Hijuela;69;38;31;Indeterminado;12;47;Indeterminado;Indeterminado;6;"31";"0";"22";"31";"22";"31";"0";"0";"0";"0";"0";"0";"1";"10";"7";"3";"0";"1";"5";"0";"16";"0";"0";"1";"0";"14";"1";"6";"1";"0";"11";"9";"2";"17";"5";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";LLAHUIMÁVIDA;LLAHUIMÁVIDA;Parcela-Hijuela;92;44;48;9;10;60;13;Indeterminado;Indeterminado;"32";"0";"29";"32";"29";"32";"0";"0";"0";"0";"0";"0";"2";"14";"4";"5";"4";"0";"6";"0";"23";"0";"0";"0";"0";"23";"6";"0";"0";"0";"17";"12";"0";"24";"5";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";LLAHUIMÁVIDA;PIEDRA REDONDA;Caserío;95;45;50;Indeterminado;13;63;Indeterminado;0;Indeterminado;"36";"0";"33";"36";"33";"35";"0";"0";"0";"1";"0";"0";"4";"15";"7";"5";"2";"0";"3";"0";"30";"0";"0";"0";"0";"15";"1";"14";"3";"0";"12";"21";"0";"32";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";LLAHUIMÁVIDA;SAN AGUSTÍN DE PIEDRA REDONDA;Fundo-Estancia-Hacienda;16;8;8;Indeterminado;Indeterminado;13;Indeterminado;0;0;"6";"0";"5";"6";"5";"6";"0";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"2";"2";"1";"0";"0";"2";"3";"0";"4";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";MUTUPÍN;LOS MELLIZOS;Caserío;88;44;44;12;10;58;8;Indeterminado;10;"26";"0";"21";"26";"21";"26";"0";"0";"0";"0";"0";"0";"7";"5";"6";"2";"1";"0";"2";"0";"19";"0";"0";"0";"0";"17";"1";"1";"2";"0";"15";"6";"0";"20";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";MUTUPÍN;MUTUPÍN;Parcela-Hijuela;57;29;28;6;12;31;8;Indeterminado;8;"17";"0";"15";"17";"15";"15";"0";"0";"1";"1";"0";"0";"1";"4";"4";"4";"2";"0";"3";"0";"12";"0";"0";"0";"0";"12";"2";"0";"0";"1";"7";"7";"1";"15";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN AGUSTÍN;LOS LIRIOS;Parcela-Hijuela;7;Indeterminado;Indeterminado;0;0;0;7;0;0;"4";"0";"4";"4";"4";"4";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4";"0";"0";"0";"4";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN AGUSTÍN;SAN AGUSTÍN;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN AGUSTÍN;SAN IGNACIO;Fundo-Estancia-Hacienda;37;18;19;Indeterminado;Indeterminado;26;8;0;Indeterminado;"16";"0";"12";"16";"12";"16";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"11";"0";"0";"0";"0";"11";"0";"0";"0";"11";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";SAN AGUSTÍN;LA GRANJA;Parcela-Hijuela;21;Indeterminado;Indeterminado;Indeterminado;Indeterminado;12;4;Indeterminado;Indeterminado;"11";"0";"7";"11";"7";"11";"0";"0";"0";"0";"0";"0";"0";"5";"2";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"7";"0";"0";"4";"3";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"9";EL TREILE;ITIHUE;Parcela de Agrado;16;9;7;Indeterminado;Indeterminado;9;Indeterminado;0;Indeterminado;"6";"0";"6";"6";"6";"6";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"2";"0";"4";"0";"0";"0";"0";"6";"0";"0";"0";"0";"6";"0";"0";"0";"6";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";GAONA;GAONA;Parcela-Hijuela;75;37;38;Indeterminado;Indeterminado;53;16;0;0;"33";"0";"28";"33";"28";"33";"0";"0";"0";"0";"0";"0";"2";"9";"13";"4";"0";"0";"0";"0";"28";"0";"0";"0";"0";"17";"1";"4";"6";"0";"13";"15";"0";"21";"6";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";EL SAUCE;EL SAUCE;Parcela-Hijuela;271;133;138;20;21;180;50;0;Indeterminado;"110";"0";"93";"110";"94";"108";"0";"0";"0";"2";"0";"0";"15";"21";"36";"13";"4";"4";"7";"0";"83";"0";"0";"3";"0";"78";"9";"2";"3";"1";"63";"24";"6";"88";"5";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";EL SAUCE;SAUCE NORTE;Parcela-Hijuela;164;80;84;11;16;116;21;0;Indeterminado;"66";"0";"56";"66";"56";"64";"0";"0";"1";"1";"0";"0";"5";"18";"25";"5";"3";"0";"5";"0";"50";"1";"0";"0";"0";"47";"7";"0";"2";"0";"42";"14";"0";"34";"22";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";LLAHUIMÁVIDA;LLAHUIMÁVIDA;Caserío;157;76;81;10;15;100;32;Indeterminado;Indeterminado;"67";"0";"56";"67";"57";"66";"0";"0";"0";"1";"0";"0";"1";"25";"13";"6";"11";"0";"9";"0";"46";"1";"0";"0";"0";"44";"1";"6";"3";"2";"34";"20";"2";"52";"4";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";LLAHUIMÁVIDA;PIEDRA REDONDA;Parcela-Hijuela;103;49;54;12;13;69;9;0;0;"45";"0";"32";"45";"32";"44";"0";"0";"0";"1";"0";"0";"2";"16";"5";"6";"0";"3";"5";"0";"27";"0";"0";"0";"0";"30";"2";"0";"0";"0";"23";"6";"3";"20";"12";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";LLAHUIMÁVIDA;LLAHUIMÁVIDA;Parcela-Hijuela;71;31;40;7;8;45;11;0;Indeterminado;"33";"0";"24";"33";"24";"33";"0";"0";"0";"0";"0";"0";"3";"8";"9";"4";"0";"0";"0";"0";"24";"0";"0";"0";"0";"23";"1";"0";"0";"0";"19";"5";"0";"22";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";MUTUPÍN;MUTUPÍN;Parcela-Hijuela;27;13;14;Indeterminado;Indeterminado;16;7;0;4;"12";"0";"10";"12";"10";"12";"0";"0";"0";"0";"0";"0";"0";"3";"6";"0";"1";"0";"0";"0";"10";"0";"0";"0";"0";"10";"0";"0";"0";"0";"9";"1";"0";"10";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";AGUA BUENA;AGUA BUENA;Parcela-Hijuela;668;330;338;46;Indeterminado;423;Indeterminado;0;Indeterminado;"308";"0";"255";"308";"255";"296";"1";"0";"3";"6";"0";"2";"29";"134";"45";"22";"22";"1";"20";"0";"226";"0";"0";"0";"0";"202";"13";"18";"8";"7";"168";"71";"6";"164";"74";"14";"2";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";AGUA BUENA;LAS TOSCAS;Parcela-Hijuela;17;9;8;0;Indeterminado;15;Indeterminado;0;Indeterminado;"9";"0";"6";"9";"7";"9";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"4";"0";"0";"2";"0";"4";"2";"0";"0";"5";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";BULI;BULI ORIENTE;Caserío;184;87;97;Indeterminado;23;118;Indeterminado;0;0;"68";"0";"62";"68";"64";"66";"0";"0";"0";"1";"0";"1";"3";"35";"9";"10";"4";"1";"3";"0";"59";"0";"0";"0";"0";"54";"8";"0";"0";"0";"41";"20";"1";"0";"52";"10";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";CAPE;CAPE;Parcela-Hijuela;423;212;211;37;56;270;60;Indeterminado;18;"164";"0";"142";"164";"142";"163";"0";"0";"0";"1";"0";"0";"20";"58";"47";"12";"4";"1";"22";"0";"120";"0";"0";"0";"0";"122";"4";"4";"10";"1";"107";"32";"2";"107";"34";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";EL PEÑÓN;EL PEÑÓN;Caserío;102;47;55;Indeterminado;Indeterminado;64;20;0;Indeterminado;"46";"0";"39";"46";"39";"46";"0";"0";"0";"0";"0";"0";"3";"23";"12";"0";"1";"0";"2";"0";"37";"0";"0";"0";"0";"34";"1";"4";"0";"0";"33";"6";"0";"38";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";SAN FERNANDO;SAN FERNANDO;Fundo-Estancia-Hacienda;47;22;25;Indeterminado;7;32;Indeterminado;0;Indeterminado;"20";"0";"14";"20";"14";"20";"0";"0";"0";"0";"0";"0";"6";"3";"4";"0";"1";"0";"0";"0";"14";"0";"0";"0";"0";"11";"0";"3";"0";"0";"11";"3";"0";"9";"5";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";SAN JORGE;SAN JORGE;Parcela-Hijuela;155;78;77;10;16;109;20;0;5;"60";"0";"53";"60";"53";"57";"0";"0";"1";"0";"0";"2";"7";"36";"8";"2";"0";"0";"12";"0";"40";"1";"0";"0";"0";"48";"1";"3";"1";"0";"45";"8";"0";"40";"11";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";VERQUICO;VERQUICO;Parcela-Hijuela;24;12;12;Indeterminado;Indeterminado;13;Indeterminado;0;0;"9";"0";"9";"9";"9";"9";"0";"0";"0";"0";"0";"0";"0";"5";"2";"2";"0";"0";"0";"0";"9";"0";"0";"0";"0";"9";"0";"0";"0";"0";"7";"2";"0";"0";"7";"2";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";GAONA;SANTA JUANA;Parcela-Hijuela;53;27;26;4;4;38;7;0;Indeterminado;"26";"0";"18";"26";"18";"26";"0";"0";"0";"0";"0";"0";"1";"3";"12";"1";"1";"0";"1";"0";"17";"0";"0";"0";"0";"13";"1";"4";"0";"0";"11";"7";"0";"1";"17";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;CAMINO VIEJO;Caserío;80;39;41;5;9;52;14;0;Indeterminado;"33";"0";"29";"33";"29";"33";"0";"0";"0";"0";"0";"0";"1";"21";"3";"2";"0";"2";"1";"0";"28";"0";"0";"0";"0";"24";"2";"2";"1";"0";"21";"6";"2";"23";"6";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;QUILLAGUA ARRIBA;Parcela-Hijuela;28;18;10;0;4;20;4;0;Indeterminado;"20";"0";"12";"20";"13";"16";"0";"0";"0";"4";"0";"0";"0";"1";"3";"3";"4";"1";"2";"0";"9";"1";"0";"0";"0";"8";"1";"1";"2";"0";"3";"8";"1";"0";"12";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;BULI ORIENTE;Parcela-Hijuela;62;32;30;Indeterminado;Indeterminado;37;20;0;4;"26";"0";"23";"26";"23";"26";"0";"0";"0";"0";"0";"0";"0";"8";"7";"4";"4";"0";"7";"0";"14";"0";"0";"2";"0";"18";"2";"1";"2";"0";"10";"11";"2";"0";"22";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;LAS VERTIENTES;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;MOLINO QUILLAHUA;Parcela-Hijuela;13;7;6;0;0;Indeterminado;Indeterminado;0;0;"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"2";"0";"1";"0";"4";"0";"0";"0";"0";"4";"0";"0";"0";"1";"3";"1";"1";"0";"4";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;SAN FRANCISCO;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;SANTA ISABEL;Parcela-Hijuela;11;5;6;0;0;Indeterminado;Indeterminado;0;0;"6";"0";"5";"6";"5";"6";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"1";"0";"0";"0";"5";"0";"0";"0";"0";"4";"1";"0";"0";"0";"4";"1";"0";"0";"4";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;BULI;Parcela-Hijuela;50;28;22;Indeterminado;Indeterminado;31;10;0;Indeterminado;"22";"0";"19";"22";"20";"22";"0";"0";"0";"0";"0";"0";"0";"6";"10";"2";"1";"0";"2";"0";"17";"0";"0";"0";"0";"16";"1";"2";"0";"0";"14";"5";"0";"5";"13";"0";"0";;
